Video Title,Comment
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bismillah  Bu jalan ke arah kp.cikendal DS.citereup kec Panimbang Pandeglang Banten saya mohon bantuannya Bu🙏
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kami siap dukung no 1&1 airin&andika
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Yaaa bu airin sy ngerti awal"" memang manis
Tp yg udah"" gk begitu terasa bg rakyat kecil siapa pun gubernur nya"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Cwntik ibu ini
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Omong kosong itu😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Masih byk jln2 desa yg rusak kp ciilat lebak banten dari saya lahir sampe sekarang umur udah 38anak satu tetap ajak rusak
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bu airin faseh bner
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Aauuuuu Ahhhh 
Janji palsu"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Joossss buu  insaaloh Banten di pimpin ibu bkl majuu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Buktikn semu kmi tnggu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Si paling pinter nyonya Airin mah berani jdi gubernur

Makin kocak Tangerang nanti wkwkwkw"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bilang hadir pendukung Bu Airin✋
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Airin Banten 1 🤲
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bukan jalan Bu tapi duit
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Love yu Bu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betul Bu Airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Saya orang Pandeglang kec Sukaresmi, jalannya hancur parah musim hujan ga bisa di lalui, sejak saya masih sekolah SD, THN 2000 Ampe skarang, masih hancur"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mambuuuu endog😅
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,mantap betul Buu semangat demi perubahan.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Semangaaat bu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"aku dukung ibu airin, jika akses jalan, penerangan, kesehatan, pendidikan adalah program utama ibu❤"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Cantik bngt
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Aminnnn bu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Baru liat live nya disini, biasanya liat dari spanduk. Buset di spanduk muda ganteng, kok aslinya tua. 😂"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Dukung biar suaminya nanti KORUPSI lagi
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Halah iming"""
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yg saya tau.. Uang rakyat BANTEN telah banyak di KORUPSI oleh suami dan keluarga nya..  Brarti uang rakyat BANTEN udah pernah di RAMPOK sama suami Airin Rachmi Diani.. Masa mau di coblos lagi nanti Nge RAMPOK lagi..kok  Gk MALU  ya.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yg saya tau.. Uang rakyat BANTEN telah banyak di KORUPSI oleh suami dan keluarga nya..  Brarti uang rakyat BANTEN udah pernah di RAMPOK sama suami Airin Rachmi Diani.. Masa mau di coblos lagi nanti Nge RAMPOK lagi..kok  Gk MALU  ya.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,SEKALIAN TOLONG BU...DI BANTEN NYARI KERJA KUDU PAKE DUIT ALIAS NYOGOK...KAMI MOHON TOLONG DII TINDAK PARA PELAKU CALO2 KHUSUSNYA DI DAERAH PROPINSI BANTEN.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,❤
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Tuh jln di daerah ke gendir, pupuk susah"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jadii buu..
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Airin Bukan yg Lain
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jln poros desa menjadi poros sumber koruousi😂.... proyek buat balikin modal...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,sppun yg memimpin Banten mau Bu airin dn Pak Andra priode 2024/2029 yg pnting amanah jngan ingkar jnji krna jnji adlah htang sya wrga Tangerang.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Coba lihat desa Tegal kc.cikedal  jalannan ancur lemburr .Masuk dari cisata baguss sampai cisero kec.cisata sampai kp.pasirsereh jalannan ancurrr lemburr mana lewatin kebon karet bambu gelap pula tidak ada penerangan.coba perhatikan  dong .jangan cuman omdo.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Nah ini baru bener perhatikan pandeglang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,No 1 ajh deh bukan yang lain kalu banten pengen maju pilih no 1 ibu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Insya Allah buu siap dukung
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Telak banget, kabupaten pandeglang adalah kabupaten domisili Bpk dimyati, yg dimana beliau adalah mantan bupatinya sendiri dan sekarang bupatinya istrinya sendiri, liat reaksi Bpk dimyati mukanya gk enak gitu, saya paham bu apa point plus nya 😁, ini sih ulti tanpa skill  1 dan 2"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Klo ibu menang lg Semua Proyek BUMD provinsi dan kab, kota di kuasai  Sikuning dong???? Bisa di cros cek skrg aja di kab kota proyek BUMD si kuning merajalela Terutama Tangkot, brani Adil ga bu??? Rakyat jg pengen usaha dan pengen jg makan"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,kecamatan Sobang Bu apalagi di desa kutamekar parah banget jalanya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Airin tdk mampu stasi banjir di Ciputat, Jl. Juanda setelah Ramayana arah Selatan"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dimyati malu...senyum senyum ga puguh
Saya dukung ibu Airin menjadi gubernur Banten...."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Airin Bukan Yang Lain....❤ menang...menang🎉
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Dulu juga gitu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,KA Imah Kula eweh jalan...usim hujan jebloggg..
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dimyati mah bikin malu dirinya sendiri, masa apa yg dia lakuin Dy tuduh org lain bikin maluu aja"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bagaimana dng sungai"" yg terkena limbah seperti sungai ciruas sampai ke laut, mohon untuk tindakan & kepeduliannya 🙏"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yg pasti j
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mengharap sekali pembenahan.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Hidup ibu airin kadu oncog  cikedal pro ibu Airin. Ibu Airin menang.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap Bu airinnn maju terus Bu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Alaaah sudah jadi mah memperkaya diri semuanya juga
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Jangan, nanti tambah rusak jalannya"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,dinaati korupsi. wkwkwk... rekam jejak sangt mengorupppp
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ngaburusut Kabeh geh .😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Keren Bu dongeng nya 😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Di pandeglang alun alunnya gelap.. jalanan gelap.. kalo aku pulkam
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Gubermurnya AIRIN _  ADE Bukan yg Lain.    Menang menang menang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,omong kosong
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jln Cinangka yang tembus ke pal 5 katanya gak lanjut tolong nanti di lanjut kan
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Majuuu bu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ibu ini ngomong Bae bagus mah hente eta jalan TI baheula  goreng Bae  aneh
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ya dh JD MH boro g kenal  ke masrakat  jln aj rusak
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Saya dukung Bu....kapok sya sama dengan pak dim
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,buktikan jgn janji janji ngomong Aja.masarakat butuh bukti biar pun gk bnyak omong kami jg tau.mana yg baik/Yg cuma ngomong janji
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Tempat wisatanya terlalu mahal dan banyak pungutan , coba tertibkan pungutan liar di area wisata"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Dulu dia kmna y.. apa tidur kali y..😂😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Itu baru jalan sama pertanian blum yg lainya serasa dikuliti😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Halah... Omon-omon ajah...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Menang Bu hj
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Selama ini kamu tidur ya
Lihat itu truk tanah, berapa juta kubik setiap hari tanah lebak banten diangkut ke jakarta sana hanya untuk ngurug laut mikik para konglomerat luar negri sana.
Lebak banten semua tanahnya sudah menjadi jurang. Silahkan kasih hati dan pikirannu ke lebak."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Omongan bu airin benar banget dj daerah aku jalan desa hncur😢😢😢
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Smoga bu airin jadi gebernur propinsi banten.jangan lupa lalan.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Walaupun saya org ntb saya dukung ibuk airin cerdas tegas dan amanah saya doakan smoga menang ibuk
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Jgn sampe nomer dua jadi gubernur, cuma omon omon doang itu"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Mumpung belum pilihan maen ke sini Bu, kantor desa Sindang Laut Carita....
Siap mendukung KLO mau datang."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ibu aing yeh
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Lah dari dulu kan dinasti nya dia,emang banten bagus kemarin2?😅"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Kalau ngomong pertanian jangan hanya pupuk, tapi bagaimana membuat petani sejahtera, hasil tani sesuai yg di harapkan"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bner bu. Cimanuk lumayan berasnya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jangan terlalu banyak janji liat ke bawah mantri puskesmas banyak yg ga punya gajih kerja terus
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Anggaran desa jarang ada saya udah jadi  Tks 14 taun ga di angkat aja saya perawat puskesmas jadi bingung milih ibu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Saya dari Banten selatan sekeluarga tetap pilih Airin, Airi pilihan keluarga ku"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,hahahha syulit... semua nya sama saja hanya janji janji tanpa bukti....
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,waduh bu. kesinggung tuh pa dmiyati. karna kan istrinya bupati
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Tiap yg nyalon janji nya jln trus jalan desa koranji mna masih rusak mangkan nya maen sini di bangu sama artis yayasan aj ga maualu gengsi yah...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Dimyati dengerin tuh
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dorong tempat wisatanya ibu biar lebih baik dan berkembang lagi, insyaallah Pandeglang bakalan maju.."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Pandeglang kecamatan Sukaresmi patia
Butuh irigasi buat pertanian padi Bu...."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yang 20 tahun ngapain aja😂😂😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betuuuuuuuuuuuulllllllll
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Nah lu... 
Dimyati dimyati udah cukup keluarga lu berkuasa di pandeglang.. Apa hasilnya buat pandeglang.. Zonk NOL besar, yg ada memperkaya keluarga lu doang.. 
Udah lah mending lu tobat sama keluarga lu.. Lagian lu udah tua.."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Abah Haji Jaro Karis dan kawan2 siap mendukung ibu Airine yg telah terb ukti memajukan TangSel . Semoga Allah mengabulkan doa ibu demi rakyat Banten.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ibu Gubernur cantik dan cerdas orang banten pasti bangga punya ibu gubernur cantik
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Pilihan ku no 1 ibu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jalannya gradakan yang mulus muka irna doang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ky nya seperti mimpi kalau jalan2 desa  jalan pertanian di bangun
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jln. Desanya banyak yang ancur
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Aku orang lebak banten. Ibu kemarin kemana aja
Ko baru ngomong"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Coba bu airin..ke lebak daerah rumah sy banyak akses jalan dan infrastruktur yg harus di benahi
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jiah yg mantan bupati pandeglang dan sekarang shabat istriyh cengar cengirr doang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kita liat saja nanti janjinya para Bosquuu.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Hhhhh kadang benar omongan mu bu daerah pinggiran ibukota seperti hutan belantara
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Ulah sok ngomong doang,"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Waduh bahaya tuh bagi endeh  bakal tumbang  tumbabangkan endeh cs  siapkan pifuan sembilan belas tahun ❤❤❤❤❤❤ maju terus bu pasti menang hidup airin yes......
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bahasanya manis,tapi entah setelah menjabat, cuma kampanye bahasanya juga ya bahasa palsu..."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Amiin mudah2an Bu Airin menang JD gubernur
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kamera langsung ke dimyati😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap bu.. Selama dimyati jadi bupati sampe bu irna jadi bupati masih ada banyak jalan rusak.. Parah sih
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Harus dilengkapi dgn kinerja ya ibu...semoga sukses....aamiiin...aplikasi nya yg penting....
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dari keluarga oleh keluarga untuk keluarga 

Dinasti turun temurun"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ngisiiiing ngomong doang 😭😭😭
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,KEMARIN RANO KARNO NGAPAIN AJA😂😂😂😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,siap dukung bu airin ❤❤❤
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Saya punya istri di pandeglang, coba masuk ke arah kampung kadu kacang jalan nya kaya di tahun 80 an"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Hidup bu Airin mantap cocok jadi gubernur bu Airin👏🏻🤝
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ibu airin jgn banyak omong masalah mobil truk tanah tuh terlalu bmyk makan korban kenapa diam buat apa mengeluarkan perda klu dilangar siang jg jalan apa pura gatau apa ga lihat
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betul bgt bu..aset petanian dan parawisatanya mantap...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ibu memang ok 👍
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Iya bu jlan kmi mah lum merdeka. Kecamatan ci mggu mah. Wilayah ke kami mah
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Di Banten musim kemarau. Tanah jadi kering.. Harus di Airin..😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,insyaallah ibu airin menang jadi gubernur banten Aamiin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap Bu  saya dukung pembangunan desa tapi transparan  soalnya kita tidak percaya sama pk lurahnya harus di kawak😢
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Eleh cerdas,,,orang kampung vs kota"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Percuma janji doang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bukan dipandeglang aja diserang kota masih ada jalan yg buntu.apalagi serdang, wadingin kurung jln masuk desa sempit dn bhntu.gimana mau ngangkat umkm jalan aja sempit dn buntu."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Orasi dan Narasi..... Yakin..??? 🤣🤣🤣🤣
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Coba ke cigeulis ,sama cibaliung bu"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Blunder Andra soni😅
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Coba yg di bahas masalah miras yg sungguh miris banyak banget yg jual terang""n bahkan yg jadi beking penjual nyh dari para keparat yg bergelar coba tugas anda sebagai gubernur jangan cuma membahas masalah jalan, jalan, & jalan saja liat dong masyarakat yg sudah merasakan miras bikin resah warga sekitar"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Lah cuma ngomong doang nanti udah jadi korupsi yg gede
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Lh ngmng doang gs JD MH sok TDK sperti blm menang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Kami mendukungmu Bu, kami orang Pandeglang  butuh infrastruktur pedesaan sangat setuju....😂🇮🇩👍👍"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dari dulu kapan bikin jln nya,,dah Gonta ganti gubernur ya begitu aj lah,,😄😄omong doang dri dulu emang g di benerin jln nya,,yg dulu2 kemana"
